text,label,source,restaurant,stars
"Food potions are pretty big. You might even be able to share. French toast (challah) was okay, but everything else we had was great!!",1,google_maps,ZAZA,5
We went there for our brunch and we loved the food. The service is also really good compared to other places we went.,1,google_maps,ZAZA,5
"Great breakfast! Our omelets with skillet home fries were large portions, very good flavor and reasonably priced. The fries had sauteed onions and green peppers in them - which was a pleasant surprise. Nice, large and comfortable tables and space.",1,google_maps,ZAZA,5
"Really great food & Christmas ambiance, the Christmosa was FAB 💯",1,google_maps,ZAZA,5
We came to this dinner at NY and I was great we ordered a French toast for the baby it was full of flavor. My wife a chicken sandwich it was good but I ordered the pasta I tried the zaza but it was a little tasteless. I had to add tabasco to be able to add some kind of flavor. Overroll it was great,1,google_maps,ZAZA,5
"Really impressed, and I'm a breakfast diva.

We waited less than 10 minutes for a table for 4 in the middle of brunch rush. The positive energy the staff brings is exactly what we needed to start a packed day of walking and sightseeing.

Boozy coffee and hot chocolate for Mom and Dad, Milkshakes for the kids.  Food portions were the size of a jet ski.  I didn't expect there to be so many good choices for breakfast/brunch in this neighborhood, and was really pleasantly surprised.

And only about 25% more than bringing the family to our townie diner at home.",1,google_maps,ZAZA,5
"Locale curato, pulito e tranquillo, cosa non scontata a New York soprattutto al mattino. Ambiente piacevole, servizio veloce e staff molto gentile, ti fanno sentire subito a tuo agio.
Colazione abbondante e ben fatta, porzioni generose e presentazione curata. Prezzi alti se confrontati con gli standard italiani, ma perfettamente in linea con la zona e con il tipo di locale. Nota positiva: fanno uno sconto del 5% pagando in contanti, dettaglio che non guasta.
In sintesi, un posto affidabile per iniziare bene la giornata. Ci tornerei senza problemi.",1,google_maps,ZAZA,5
The Service was perfect. Cathy made the best service,1,google_maps,ZAZA,5
Katherin is so kind person. We loved to spend time there and with her.,1,google_maps,ZAZA,5
"We had a wonderful dining experience. We started with eggs Benedict with salmon — absolutely delicious — followed by perfectly cooked fried salmon with creamy mashed potatoes. We also tried the omelets, along with coffee, lattes, and cappuccinos. Everything was exceptionally tasty.

The portions are very generous — truly filling, to the point that we felt satisfied for almost the entire day. The atmosphere is warm, cozy, and welcoming, making the experience even more enjoyable.

The restaurant is very clean, the water is crystal clear, and the service is impeccable. Plates are cleared promptly, even while you are still dining, without being intrusive.

Overall, everything is done at a very high level. We will definitely be happy to return.",1,google_maps,ZAZA,5
Every time we came in NY we stop by food always good,1,google_maps,ZAZA,5
"Had the cheesesteak eggs benedict which was on their seasonal menu, very tasty and the portions were excellent. Make sure you get here early on the weekends to beat the line, was about a 10-15 minute wait at around 10:30 on a Sunday morning. Would revisit to try more things off the menu",1,google_maps,ZAZA,5
"What can I say, a great place.. Staff are excellent, food great... Came here 15th Dec. Very Christmasy, very nice relaxed atmosphere",1,google_maps,ZAZA,5
First time visiting from the UK and the experience was amazing. All staff were friendly and welcoming.,1,google_maps,ZAZA,5
"My favorite brunch spot, their dinners are good as well. Reasonable prices, good food, friendly service.",1,google_maps,ZAZA,5
"Service was friendly and attentive, and the staff checked in regularly to make sure everything was good. Even though the place was busy, the food came out quickly.",1,google_maps,The Smith,5
"Great friendly staff, great fast service, clean environment, delicious menus options, plenty of seating! I enjoyed the Monday special “chicken parm” and it was delicious!!! Perfect lunch option!",1,google_maps,The Smith,5
The best roasted potatoes and onions I’ve ever had. The breakfast sandwich was incredible. Wouldn’t hesitate to come back.,1,google_maps,The Smith,5
האוכל טעים מאד. הקוקטיילים בול. הצוות היה מאוד חביב ומקצועי. תודה לאוון המלצר הנחמד שלנו. האווירה בראשון בראנצ היתה מעולה. מומלץ,1,google_maps,The Smith,5
"Great for the pre or post Lincoln Center meal.  Good service, great food.  We will be back",1,google_maps,The Smith,5
Very nice place where drinks are on the same level of the food. French fries a little over salted …,1,google_maps,The Smith,5
Very loud,1,google_maps,The Smith,4
"Great spot for happy hour, too!",1,google_maps,The Smith,5
"Went in without any big expectations, and wow, was I pleasantly surprised. The staff were super attentive without being over the top, and the food… wow. Everyone at our table loved what they ordered. I got the chicken milanese, and it was cooked perfectly—crispy on the outside, tender inside. Honestly, it’s rare to find a place where every single dish hits the mark, but this one did. Totally casual, totally satisfying, and made the whole meal feel easy and fun. Definitely adding this one to my “go back” list.",1,google_maps,The Smith,5
"Great experience. Perfect meal, just as ordered, and wasn’t even on the normal breakfast weekday menu but they insisted to make it anyways. Very unique and cool atmosphere. Great staff and management.",1,google_maps,The Smith,5
Thank you Cheyenne!,1,google_maps,The Smith,5
Nice French dip!,1,google_maps,The Smith,5
"We had an extra night in NYC due to blizzard and after visiting The Smith we were definitely not sad of the extra time we spent there.
Kind staff, cosy atmosphere and great food.
I recommend their Monday special “Peppercorn burger”.",1,google_maps,The Smith,5
"Top!
Nous parlons pas anglais, ils ont pris du temps pour nous aider.
Le repas était délicieux. Je recommande vivement",1,google_maps,The Smith,5
"Muy buena atención, personal muy amable y atento. La comida deliciosa. El lugar es muy agradable y con nivel de ruido que permite hablar cómodamente.",1,google_maps,The Smith,5
"We had drinks at the bar! Very nice bartender and overall staff, huge variation of drinks available.",1,google_maps,The Smith,5
"We first came in for brunch and the food was fine. The goat cheese omelet was solid, but I liked the greens and vinaigrette on the side more than the omelet. The breakfast sandwich was really good, and the potatoes that came with it were the best part of the brunch. The potato waffle was bland, but they have salt and pepper on the table.

Flash to a couple nights later after a terrible experience at a late-1800's ""themed"" bar down the street, and The Smith saved our evening. They were able to sit us quickly after we left the prior establishment (given we didn't have a reservation), and their bar was large enough that sitting there while waiting was easy.

Dinner:
Truffle Arancini Appetizer - solid choice, but I'd have liked more of the white sauce.
Half Chicken - the sauce was punchy and was perfect for the chicken and the veggies were cooked perfectly. It wasn't a true half-chicken, but I honestly think it was better because of that. Instead, it was a large breast and a leg; I think this choice kept it from being dried out the way half chickens can be.
French Dip - the au jus was thick and savory, and the bread was amazing. Everything on the sandwich melded together in a great way.
Sticky Toffe Pudding - I've never had such a perfect dessert from a restaurant. It was amazing in every way.

On top of it all, service was great; our waitress, Chloe, was a doll. This was a great experience for us.",1,google_maps,The Smith,5
The manager stopped to check on us multiple times during our visit. Staff and food very good. I recommend this place.,1,google_maps,ZAZA,5
Ein sehr schönes Restaurant mit leckeren Speisen und großen Portionen! Sehr nette Bedienung! Wir würden jederzeit wieder kommen.😊,1,google_maps,ZAZA,5
"Estuvimos superagusto con los niños
Lo mejor la atención de Marco S.  atendió genial a nuestra familia
Volveremos!!!
Un abrazo",1,google_maps,ZAZA,5
Buena comida,1,google_maps,ZAZA,5
Our waitress kathy was a sweetheart.❤️❤️,1,google_maps,ZAZA,5
"Todo lo que pedí estuvo delicioso, vine 2 días a desayunar y volveré en un segundo viaje a desayunar aquí, todos son super amables. En todo momento te están preguntando si la comida está bien.",1,google_maps,ZAZA,5
"Classic diner experience with great service. Not quite the best pancakes I have had, but close.",1,google_maps,ZAZA,4
"Delicious avocado toast, really good cheesecake. Warm atmosphere!",1,google_maps,ZAZA,5
"This is not your ordinary diner.  When you walk in you’re warmly greeted with a smile.  As I was being escorted to a booth I noticed how light and spacious the diner felt.  It is tastefully decorated ahead of the holidays.  From my booth I noticed two televisions featuring different stations, but neither competing for sound over the other.  After seating, I was given enough time to look over the menu.  The timing to order and needs while eating were anticipated — you can’t teach anticipation nor top-notch service.  I ordered the French Toast with a side of Canadian Bacon and Scrambled Eggs with Cheese.  As much as I wanted to eat all of my tasty breakfast I could not eat all of the French Toast.  Be aware the portions are ample for the price you pay.",1,google_maps,ZAZA,5
Food is always great!,1,google_maps,ZAZA,5
"Great place to eat with the family. Good food, large portions and the prices were very good for NYC. The food is delicious. The portions are super big!",1,google_maps,ZAZA,5
"Sehr toller Diner mit vielfältiger Karte und unterschiedlichen Gerichten für jeden Geschmack. Portionen voll ausreichend und sehr, sehr wohlschmeckend. Zwei Tage jeweils Frühstück getestet, absolut empfehlenswert und preislich in Ordnung.
Personal extrem freundlich.
Unbedingt hingehen.",1,google_maps,ZAZA,5
"Das Zaza Restaurant ist wirklich ein Geheimtipp!
Die Pancakes mit Apple Cinnamon Crumble waren einfach himmlisch – fluffig, perfekt gewürzt und mit diesem feinen Apfel-Zimt-Crunch ein echtes Highlight. Auch der Avocado Toast mit den scrambled Eggs war mega lecker, frisch zubereitet und wunderbar abgeschmeckt. Der Saft schmeckte herrlich frisch und der Kaffee war ebenfalls top – kräftig, aber ausgewogen im Geschmack.

Ein rundum gelungenes und preiswertes Frühstück (4 Personen / ca. 135$) in schönem Ambiente, das ich jedem nur empfehlen kann!

⭐️⭐️⭐️⭐️⭐️",1,google_maps,ZAZA,5
Food is just awful!!!,0,google_maps,ZAZA,1
Ottimo brunch in stile americano e servizio accogliente.,1,google_maps,ZAZA,5
My wife and I came here because of the reviews. We were more then impressed. The place exceeded our expectations. It is very clean and the food was delicious. Our server Cathy was so professional and so friendly. We will definitely be back.,1,google_maps,ZAZA,5
My friends and I had a wonderful time there. The ambience is nice and the restaurant is big! The food is absolutely delicious! We had the braised short rib mafaldine and the burger royale.  We can’t wait to go back during a girls’ night out.,1,google_maps,The Smith,5
혼자방문해서 뇨끼랑 스테이크 먹고 디저트까지 야무지게 먹고왔어요 화장실은 남녀공용 한칸이라 조금 불편했지만 이거 빼곤 너무 만족스러운 식사였어요,1,google_maps,The Smith,5
Definitely a good place for fresh oysters. Food is pretty good. Great for families.,1,google_maps,The Smith,5
"Alex G was fantastic, we had a lovely Valentine’s Day brunch",1,google_maps,The Smith,5
"Excellent food, especially for gluten-free dairy free restrictions. We went at the recommendation of our hotel by Evelyn and were very pleased. The staff went out of their way to make sure they accommodated our dietary restrictions. My husband said that the French dip was the best he ever had…that the bread was amazing.",1,google_maps,The Smith,5
"I had a quick lunch here today; it was so cute and welcoming. They have a lot of food options, but I went with the tomato soup which was quite flavorful! I would definitely be coming back.",1,google_maps,The Smith,4
This place is a go to. Even though it’s a “chain” I’d say the atmosphere is perfectly curated to accommodate both meeting someone after work for a drink AND a larger team dinner. Have never been let down by this place.,1,google_maps,The Smith,4
Evan was an amazing server and went above and beyond !!,1,google_maps,The Smith,5
Great drinks great food and service,1,google_maps,The Smith,5
"My 2nd time here, and it was a great experience. Great food and service.",1,google_maps,The Smith,5
Had an excellent dinner here with friends Monday evening! Food and drinks came out fast and were delicious. CJ was our server and was super awesome and helpful!,1,google_maps,The Smith,5
"Fantastic spot for brunch with a standout atmosphere and top-tier service. While the corn bread in Johnny’s Eggs Benedict didn’t quite hit the mark for me, the overall experience was great. It’s also a solid choice for lunch and cocktails.",1,google_maps,The Smith,4
"Great brunch options, diverse and some of them quite original. I really enjoyed the salmon tartare, the gochujan calamari, and the Johnny cake benedicts were really good. The burrata with pesto was excellent, with the cheese being very fresh and the pesto serving generous. The shrimp and grits were super cheesy and had a tasty burnt border. The pancakes were dry and dense, I didn't enjoy them. The French toast was fluffy and flavorful. The jus sandwich was delicious and I highly recommend it, even though it's relatively expensive.

The space is bright, airy, clean, and well decorated. The service was very efficient, they get people out the door quickly, but never feel pushy.",1,google_maps,The Smith,5
"ZAZA is a stylish American restaurant known for its creative menu, fresh ingredients, and vibrant atmosphere. The dishes are beautifully presented and full of flavor, while the service is attentive and professional. Perfect for brunch, dinner, or a night out with friends, ZAZA delivers a consistently enjoyable dining experience.",1,google_maps,ZAZA,5
"Personnels super sympa. Repas copieux, service rapide. Merci à toutes l'équipe.",1,google_maps,ZAZA,5
Zaza Diner in lower Manhattan was a treat to visit and eat at.The hostesses were prompt and fast with seating us.Our waiter was quick and super friendly. The food was very good.Only beef was calamari could have been more on the plate.Excellent place for a meal.,1,google_maps,ZAZA,5
"Some friends and I came down to the city for a concert and show and decided to visit the 9/11 memorial to pay our respects before driving home on Sunday and we came here around brunch time. They took us to a table where it turns out they have a huge TV playing FoxNews facing all the diners, just shoved down your face. We ordered and got our food, the prices were very high, I asked for almond milk since I have a dairy allergy, I got regular milk. The food was basic, nothing special and definitely not worth the price, bodega food would have been better. I personally decided to get the New York sandwich, pastrami on rye… I couldn’t take two bites it was so dry it was inedible. My friends tried it too and agreed. So we just paid and left. The wait staff didn’t notice or seem to care and never asked if the food was good or if we needed anything else like a glass of water with our coffees to attempt to wash down dry and flavorless food.

Just a waste of a NYC meal. Seriously, there are so many better options out there.",0,google_maps,ZAZA,2
氣氛不錯的選擇,1,google_maps,ZAZA,5
Fantastic pumpkin spiced latte.  The breakfast nachos and taco were good as well.,1,google_maps,ZAZA,5
"The food is traditional American fare, prepared efficiently.  Cathy was our server, and she was so pleasant and professional that we went back two days later.",1,google_maps,ZAZA,5
"Pretty good food, slightly expensive. Enjoyable and near our hotel.",1,google_maps,ZAZA,4
"Food was great & our waitresses was even better! Absolutely sweet wonderful woman. She made our visit that much more wonderful! Beautiful setting, great food, & wonderful service! Would highly recommend!",1,google_maps,ZAZA,5
"The food was delicious,
We loved it.
Shout out to Marco, our waiter.
And the rest of the personnel who also served us.
Sorry I didn’t get their names.",1,google_maps,ZAZA,5
Very good place to eat,1,google_maps,ZAZA,5
"Cathy is the best and we came here 3 days in a row because of her outstanding smile, friendliness. We will be back every time we are in New York.",1,google_maps,ZAZA,5
"Excelente lugar para ir a desayunar o comer, los precios son de acuerdo a la zona y las porciones están bien servidas, la atención del personal es muy buena",1,google_maps,ZAZA,5
Our meals were consistent in quality.,1,google_maps,ZAZA,5
Excellent food. Crowded for Sunday Brunch,1,google_maps,The Smith,5
"I have been to the Smith before, yet this experience for me was exactly what I needed. Every single person that was walking past my seat at the bar height table acknowledged me and I felt welcomed and accommodated. Jessica came over to say hello I complemented whomever trains the staff there I would assume it was her. The food was great, the kale salad with salmon was perfect and a large portion. The fingerling potatoes were quite spicy yet enjoyable. One thing I have to say, though for the restaurant itself is that y’all need a lot of plants to fill in the empty space of the restaurant. I feel like everybody’s conversations kind of carryover. Not necessarily a bad thing, but I think you just need to enhance the energy of the restaurant with some beautiful plants. Customer service was on point!",1,google_maps,The Smith,5
Top top 👌,1,google_maps,The Smith,5
"Had a good meal here. Nearby, and safe area. They took us though we had no reservations (but a reservation is best). Like the Mediterranean salad with avocado for $22. Lots of space for wheelchairs. Good service. Thank you to the Saturday manager for the free desert. Attached is from our holiday visit.",1,google_maps,The Smith,4
"The service was great. My only complaint would be the filet mignon being undercooked. I asked for it to be medium rare and the first one came in blue rare, i returned and the second i got was a slight improvement but it definitely wasn’t medium rare. I did like the appetizer and the dessert.",1,google_maps,The Smith,4
Amazing hospitality,1,google_maps,The Smith,5
"Electric atmosphere with a huge crowd waiting, had a reservation ,got seated immedeately",1,google_maps,The Smith,5
"Dinner here was a fantastic experience from start to finish. The atmosphere was lively and inviting, and the bar added a great energy to the space. I ordered the burger, which was juicy and full of flavor, and the mac and cheese was rich, creamy, and incredibly satisfying. Even the salad was fresh and well prepared. Despite visiting during a busy Friday evening, we were seated quickly and didn’t wait long for our food. Our server was friendly, attentive, and offered spot-on recommendations. With such a diverse menu, there’s plenty left to explore, and we’ll definitely be back.",1,google_maps,The Smith,5
Good!,1,google_maps,The Smith,5
"I'm a huge martini lover, and one of my favorite things about The Smith is their martini menu where you can get great options for just $12. I had the Salt & Vinegar and the Dirty Blue, which came with fresh blue cheese–stuffed olives that they actually stuff in-house, not store-bought. My wife had oysters, which she absolutely loved.

The service was spectacular and the space was open and comfortable. I've also been here a few times for lunch and always enjoyed the food. All around, a great restaurant that gets it right every time.",1,google_maps,The Smith,5
"Only went for breakfast but it was really good! Side note, there is a photobooth before the restrooms that makes a very nice memory!",1,google_maps,The Smith,5
This place was next level soooo good definitely coming back,1,google_maps,The Smith,5
Brussel sprouts with Avocado green is too good. Loved the food and ambience here. I would love to visit this restaurant again.,1,google_maps,The Smith,5
Great place for food.  Service is excellent,1,google_maps,The Smith,5
Very good Michelin 3 star restaurant. Must book ahead of time. Strongly recommended!,1,google_maps,Le Bernardin,5
"Le Bernardin delivers classic French fine dining with a strong focus on seafood. The dishes are beautifully presented and highlight very fresh, high-quality ingredients. The lobster cappuccino was a standout and a big hit with our group. I would have loved to see a few more meat options, but overall it’s an elegant experience and a great choice for anyone who enjoys refined seafood cuisine.",1,google_maps,Le Bernardin,4
"Wanted to love this so badly as it was a bucket list experience for us. The food was very good, but simply not worth the price tag.

It made me think about what I would expect out of a meal that costs $1000 for two (even without the wine pairing), and what this meal was missing which made it feel so expensive for what it was.

The two things for me were 1) innovation + diversity in courses and 2) complexity in flavor.

The tasting menu started out really strong, but the last 4 savory courses (out of 8) were slabs of white fish or prawn accompanied by varying sauces. The flavors didn’t feel new or very layered/complex. A series of straightforward, solid dishes that mainly rely on the ingredients to shine.

I could see this place being fantastic for those that typically don’t love seafood, or are stopping by for lunch.

The dessert and service were fantastic though!",1,google_maps,Le Bernardin,4
"Dining at Le Bernardin was truly exceptional. Every dish was phenomenal, but the tuna with foie gras was particularly memorable - perfectly balanced, luxurious, and beautifully executed. The fish throughout the meal was cooked with incredible precision; each course showcased such delicacy and care that it was clear we were experiencing something very special.

The bread course was also amazing—thoughtfully presented and absolutely delicious, setting the tone for the rest of the evening.

What elevated the experience even further was the service. It was easily some of the best we have ever had. Lehman, Marcos, and Michael were wonderful—warm, attentive, knowledgeable, and genuinely gracious. They made the entire evening feel seamless and welcoming.

We left genuinely impressed by how beautifully everything was prepared and by the extraordinary hospitality. Thank you for such a memorable meal.",1,google_maps,Le Bernardin,5
"I am visiting from Colorado, and my friend was visiting from Texas. My parents are regular visitors of this restaurant. My parents told me that we could go sit at the bar and we don’t need reservations. I called the Restaurant at 4 PM and asked if we could come in and sit at the bar… They said absolutely “yes…No reservations needed.”

Restaurant opens at 5 PM. We got there at 6 PM. We were told that someone bought out the wine bar and that the restaurant was not able to accommodate anyone in the lounge or the bar. There were three open seats at the bar, but apparently they were now “Reserved.”

Either a restaurant has principles and directions on what they do and what they don’t do… For example, you do not need reservations at the bar and it’s all open seating. Or that’s not the case. Either way, the person answering the phone should’ve known that the wine bar was bought out and that they were going to reserve seats at the bar… Or they should not have reserved seats at the bar and followed their principles and let anyone walk in.  That is not what is expected from a three Michelin star restaurant

Anyway, we had a great dinner at a neighboring restaurant in the vicinity. I’ve been to many Michelin star restaurants… I doubt I will try to go back here.",0,google_maps,Le Bernardin,1
"The Good
The dining room is elegant without being oppressive. It strikes that careful balance between refinement and comfort — though parts of it feel just slightly dated, like a luxury hotel that hasn’t refreshed the carpet since its last Michelin ceremony.
Most dishes were beautifully presented. Plates arrived composed and deliberate, each element clearly told where to stand. The cold crab cake was excellent — pristine, delicate, and disciplined. The lobster appetizer showcased sweet, tender lobster that deserved applause.
My daughter’s Peruvian chocolate cake was divine — rich, layered, and unapologetically indulgent. It briefly restored faith in the trajectory of the evening.

The Bad
The tomato broth accompanying the lobster appetizer was aggressively salted. Not enhanced. Not seasoned with confidence. Salted.
The mushroom pasta, while flavorful, lacked the elegance one expects at this level. Presentation matters here.
The main-course lobster in red wine sauce suffered from the same heavy hand. My daughter’s pasta entrée followed suit. By the midpoint of the meal, we began to anticipate the sodium more than the seafood. The pattern was unmistakable: excess salt, consistently applied.
My own dessert, in contrast to my daughter’s triumph, was immensely forgettable — the culinary equivalent of elevator music.

The Ugly
The bread service was the evening’s most surprising miscalculation.
Three varieties were offered. The croissant-like brioche was respectable — soft, buttery, and the sole member of the basket that met expectations.
The focaccia was dry and hard rather than crusty, as though it had been holding a reservation of its own since the afternoon. The petite baguette was indistinguishable from a competent grocery store offering. I have had better bread in diners — and I do not say that lightly.
The assortment of candies presented at the end of the meal was similarly underwhelming. Perfectly edible. Entirely ordinary. At this level, ordinary feels extravagant in the wrong direction.

Final Thought
When dining at this level, one hopes for restraint, refinement, and quiet confidence — not a heavy-handed reminder that salt, like power, is best used judiciously.",1,google_maps,Le Bernardin,4
"So many years, always BD at Le Bernadine, it always gives the happiness for a bd, with the best ever service, unique atm, and tge menu the food and the tastes combinations surprises - the appetizers and oysters - super start",1,google_maps,Le Bernardin,5
"My God! My husband and I just had an amazing French cuisine dinner at Le Bernardin in Midtown N.Y.C.
We felt we were in Paris with the Parisen frescoes on the walls, Candle light on every table, even in the bathrooms. Splendor was our evening.
We had a four course meal. Filet of Sole to start, with a petite bowl of French pasta in a creamy white truffles sauce. The French loaf of bread was fresh out of the oven, the butter from the South of France, made exclusively for Le Bernardin. The atmosphere, the French music, and a live piano player playing into the late hours. Most people there are I’d guess were international, Parisian, and
American. The beautiful women dressed with Valentino, Chanel couture, the finest of the fine. The men were simply too handsome for words. Tuxedos of a variety of colors, black was definitely my favorite.
Famous stars were there eating secretly in a corner tables. Lastly for desert, crème brûlée and double espresso.
Yes, we’re going dancing at Club Alexandra on Park Ave. and 52nd Street, it is a Parisen night in Manhattan. Le Bernardin always
a night to live fully.  My night and food never to forget! Merci, Le Bernardin!",1,google_maps,Le Bernardin,5
It’s #1 in the world for a reason.,1,google_maps,Le Bernardin,5
It was excellent. I rarely go to fancy places but this definitely will leave an impression on me. We also ordered dessert. Also instantly mindful of the allergies and whatnot. From the caviar to the Peruvian Dark - I was in heaven.,1,google_maps,Le Bernardin,5
I’ve eaten here before and had a memorable meal.,1,google_maps,Le Bernardin,5
Nice place,1,google_maps,Le Bernardin,5
We visited this place after Brooklyn bridge and the food was amazing as well as their service! I definitely recommend this to anyone looking for breakfast/brunch. Thank you Zaza from Houston Texas!❣️,1,google_maps,ZAZA,5
"Los alimentos están en justa proporción con el precio, el servicio es muy atento y rápido. El café es limpio y con bonita decoración,.la verdad nos quedaba a la vuelta del hotel y todos los días que estuvimos en NY fuimos a desayunar ahí. Si estás por la zona es un buena opción",1,google_maps,ZAZA,4
The food is delicious and they bring it so fast. The diner is beautiful and they have plenty of desserts.,1,google_maps,ZAZA,5
"Top Top Top wir haben uns sehr wohlgefühlt.
Gruss an Cathy.",1,google_maps,ZAZA,5
"Service was good, but food was mediocre. We ordered a crab cake egg benedict, expecting that the poached eggs on top would be runny and soft, but it came with an almost well done egg. The crab cakes were just green & red pepper cakes. It did not worth the cost to upgrade your Benedict.

The French toast was not bad as the syrup was nice.

Regular coffee was regular.",0,google_maps,ZAZA,1
Heerlijk Amerikaanse diner waar je een typische menukaart hebt die je hierbij verwacht. De pancakes waren heerlijk en je krijgt goed veel voor je geld! Zeker een aanrader.,1,google_maps,ZAZA,5
Used as a Bounce luggage drop off. Couldn’t have been easier. Bakery case looked amazing. May stop for some food next time we are in town.,1,google_maps,ZAZA,5
"Great place for a quick celebration atmosphere & excellent food!!! Staff was amazing,  thank you all!!!",1,google_maps,ZAZA,5
One of the best place for lunch in NY City.,1,google_maps,ZAZA,5
We’ve just had breakfast here and it was a stellar experience. The pancake were mouth-watering and the staff was absolutely lovely! I would come back here in a heartbeat,1,google_maps,ZAZA,5
"This place is well run ship; nice and clean - staff is friendly and anticipates your needs. Their manager Tanya walks the floor and pay attention to every table and makes things run smooth. They serve breakfast late, which worked out great for us as we travelled with a teenager 😂… we ate here twice, first day I had a traditional breakfast, second time I had a Maryland crab cake without a bun; both were great!
I would come here again!",1,google_maps,ZAZA,5
"Super bon et gros déjeuner, il n'y pas eu de refill de café. La ventilation de l'air climatisé est trop froide. Je recommande, il y beaucoup de choix.",1,google_maps,ZAZA,4
"Amazing dinner just steps away from the 9/11 memorial. Nice atmosphere, quiet and clean; Service was good and friendly, extensive menu, great options and portions were great.",1,google_maps,ZAZA,5
"Zara’s on Greenwich St is always a go-to spot for me whenever I’m in New York City. I’ve had breakfast here multiple times, and it never disappoints—good food, consistent quality, every single visit. I honestly haven’t come across anything on the menu I didn’t enjoy.

The staff runs a tight ship—courteous, quick, and efficient, which makes the whole experience smooth. The menu itself is huge, so no matter what you’re in the mood for, you’ll find something. The place is also kept spotless, and you can tell they take pride in it—just check out how clean their restrooms are.

Portions here are generous, so you won’t be leaving hungry. And the coffee? Easily some of the strongest I’ve ever had—exactly how I like it in the morning. I haven’t tried lunch or dinner yet, but judging by the menu, I’d bet they’re just as solid.

Location is also a plus—it’s just steps from the World Trade Center. If you’re in the area, I definitely recommend stopping by.",1,google_maps,ZAZA,5
"Good food, pleasant service! Large, tasty omelettes.",1,google_maps,ZAZA,5
Fantastic diner! Really great and broad menu and delicious food.,1,google_maps,ZAZA,5
We just happened to stumble upon this place on our walk to the WTC. The food was outstanding. And definitely get the pancakes. So fluffy!,1,google_maps,ZAZA,5
"Magnifique brunch après le levé de soleil.
Personnel aux petits soins pour nous.
Les parts sont copieuses et delicieuses
Avons pris pancakes chocolat, pancakes bananes noix, gaufres bacon- œufs, toasts oeufs- bacon-saucisses.",1,google_maps,ZAZA,5
What a treat to get to one of the NYC icons of dining with family and friends from out of town. A nice breakfast.   Hot coffee!  Cornbread provided as an extra! Delicious!  Reasonable pricing (but it is NYC!). Go for it!,1,google_maps,The Smith,5
"Génial on se présente à 7 et ils nous trouvent de la place dans les 15 min suivantes
Le service très bien : eau et eau pétillante gratuite et à  volonté
Le coca aussi une fois payé c est à volonté
Service rapide chaud copieux et délicieux
Juste un peu bruyant malgré que l on nous ai place au fond de la salle bien au chaud
Un grand merci et encore Bonne année à toute l équipe du Smith",1,google_maps,The Smith,5
"Our waiter was a young white male with blonde hair parted to the side, and his service was absolutely terrible and disrespectful. The only time he came to our table was for our order and the check. We signaled for him several times as he served other tables and it was so apparent it almost seemed as if he were intentionally ignoring us. As POC, it was distressing to see him attend to other tables with white guests and provide our table with very poor service. When the bill came, he purposely peered over to pressure us into giving a tip. The Smith, you are a fine dining institution but you seriously need to reconsider the service of this particular waiter, because it borderlined on discrimination. Embarassing.",0,google_maps,The Smith,1
"On Dec. 26th, my family and I chose The Smith as our dining spot before attending the Broadway musical Ragtime (which is by the way an amazing must see).  We had reservations of course, and were seated within 5 minutes of arriving. The atmosphere was lively with conversation, and holiday cheer. Our server, Lovell M, was patient, knowledgeable, and attentive - which made the experience relaxing and enjoyable. We were all recovering from the Christmas Day meal, so we ordered lightly. I had the curry spiced branzino with scallion fried rice, as opposed to the 12 ounce double pork chop I really wanted. I chose the former because I was sure no one wanted to smell my leftovers, nor hear me snoring during the play😄😄. The branzino was perfect. It’s Christmas, so yes I had dessert. The honey crisp apple pie, with a toasted oat crumble, and rich vanilla ice cream was absolutely delicious 😋.  We also shared raspberry sorbet. I have never tasted such a sweet, tart, creamy raspberry sorbet in my life. I’m totally ruined now for any other sorbet. Thank you to The Smith for its delicious food, and Lovell M for your outstanding service. I hope to visit again ☺️",1,google_maps,The Smith,4
Delicioso y buena atención,1,google_maps,The Smith,4
"Great dining experience! Perfect for a family with teens. Everyone enjoyed their dishes- flavorful, nice presentation. Good service. Nice vibe. Will definitely return!",1,google_maps,The Smith,5
Booked reservations for early dinner before a show and table was ready when we arrived. It’s a big busy place but staff were friendly and efficient. Food was great and service is excellent.,1,google_maps,The Smith,5
"Great vibes, good, drinks and service",1,google_maps,The Smith,5
Our server (Michelle ?) was amazing. So sweet and helpful. The food was excellent.,1,google_maps,The Smith,5
"Great food, great service.  Limited beer menu but extensive wine menu.  Alcohol was a little pricey but the food is very reasonable",1,google_maps,The Smith,4
"Had a bit of a mixed experience here. Despite having a reservation, our table wasn't ready and they had to scramble to add chairs for us. The bigger issue was the cleanliness—one of our appetizer plates still had leftovers on it from a previous guest. The waiter swapped it out, but it’s hard to shake that 'sour taste' once it happens.

We also found a cocktail fork buried at the bottom of our mussel dish, which was strange. The food was actually great and the timing was good, but between the seating and the dirty plate, I don't think I'll be returning.

I really appreciated they gave crayons and a coloring for page for my kids.",1,google_maps,The Smith,4
Ottimo ristorante molto vivace con preparazioni buone di piatti forti della cucina americana.,1,google_maps,The Smith,5
Food was excellent also the service was even better. They have such an incredible crew!,1,google_maps,The Smith,5
"The Smith is a great standard American restaurant. There is something in the menu for everyone. Easy to reserve, friendly service and quality food and drink. Bonus there is a Photo Booth in the bathroom downstairs.",1,google_maps,The Smith,5
